policy,analysis_id,layer,curves,accepted_curves,accepted_fraction
noapex_fixed_qc,AutoStrainCap_723177-2_20260703_122832,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_153832,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_153832,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_154524,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_154524,mid,12,12,1.0
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_155801,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_155801,mid,12,11,0.9166666666666666
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_160429,endo,12,12,1.0
noapex_fixed_qc,AutoStrainCap_762552-8_20260616_160429,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_113408,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_113408,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_114151,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_114151,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_114424,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_114424,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_114650,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_1137189-5_20260707_114650,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_171815,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_171815,mid,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_172202,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_172202,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_172425,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_172425,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_172635,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_1223278-1_20260705_172635,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_104735,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_104735,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_105012,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_105012,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_105432,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_105432,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_105822,endo,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_1724395-7_20260707_105822,mid,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_143607,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_143607,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_143906,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_143906,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_144142,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_144142,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_144157,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_1744250-0_20260703_144157,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_143235,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_143235,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_143611,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_143611,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_143837,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_143837,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_144100,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2170348-3_20260707_144100,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2226632-4_20260707_162808,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2226632-4_20260707_162808,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2226632-4_20260707_163043,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2226632-4_20260707_163043,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2233408-0_20260619_102528,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2233408-0_20260619_102528,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2233408-0_20260619_102906,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2233408-0_20260619_102906,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2233408-0_20260619_103458,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2233408-0_20260619_103458,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_095218,endo,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_095218,mid,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_095534,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_095534,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_095931,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_095931,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_100332,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2250834-5_20260619_100332,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_110621,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_110621,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_110854,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_110854,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_111414,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_111414,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_124045,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2258762-0_20260703_124045,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_202319,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_202319,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_202753,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_202753,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_203432,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_203432,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_204125,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2280496-7_20260624_204125,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_123518,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_123518,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_124038,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_124038,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_124440,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_124440,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_124753,endo,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_2369825-1_20260720_124753,mid,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_154520,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_154520,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_155039,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_155039,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_155714,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_155714,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_160032,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_160032,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_162436,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2379344-1_20260610_162436,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_155222,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_155222,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_160012,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_160012,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_160617,endo,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_160617,mid,12,5,0.4166666666666667
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_160925,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2484127-2_20260624_160925,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_113900,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_113900,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_114214,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_114214,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_114536,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_114536,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_114940,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260619_114940,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_152430,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_152430,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_152655,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_152655,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_152928,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_152928,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_153342,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2508805-5_20260625_153342,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180038,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180038,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180403,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180403,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180642,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180642,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180913,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2537675-7_20260705_180913,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140220,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140220,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140428,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140428,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140639,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140639,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140807,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2547641-7_20260703_140807,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2571168-0_20260719_142822,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2571168-0_20260719_142822,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2571168-0_20260719_143546,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2571168-0_20260719_143546,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2571168-0_20260720_121832,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2571168-0_20260720_121832,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_144642,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_144642,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_145512,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_145512,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_145723,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_145723,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_145900,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2730888-1_20260707_145900,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_152730,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_152730,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_153011,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_153011,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_153227,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_153227,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_153540,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2873723-7_20260707_153540,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_113316,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_113316,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_113542,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_113542,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_114456,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_114456,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_124530,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2881847-4_20260703_124530,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_2978314-9_20260703_135704,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2978314-9_20260703_135704,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2978314-9_20260703_135937,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2978314-9_20260703_135937,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_2978314-9_20260705_133515,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2978314-9_20260705_133515,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_2978314-9_20260705_133858,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_2978314-9_20260705_133858,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_165929,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_165929,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_170118,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_170118,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_170808,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_170808,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_171331,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_30011875-9_20260705_171331,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_30314808-4_20260703_131631,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30314808-4_20260703_131631,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30314808-4_20260703_131911,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30314808-4_20260703_131911,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30314808-4_20260703_132135,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30314808-4_20260703_132135,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_125216,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_125216,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_142810,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_142810,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_143220,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_143220,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_143504,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_30683084-5_20260720_143504,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_150032,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_150032,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_150246,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_150246,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_150619,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_150619,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_151045,endo,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_30740228-9_20260705_151045,mid,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_141037,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_141037,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_141442,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_141442,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_141742,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_141742,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_142018,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905318-9_20260703_142018,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_134718,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_134718,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_135210,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_135210,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_135629,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_135629,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_135928,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_30905373-4_20260719_135928,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_185116,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_185116,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_190101,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_190101,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_190415,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_190415,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_190829,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31015650-0_20260624_190829,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_143036,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_143036,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_143905,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_143905,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_144528,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_144528,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_145941,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31368451-6_20260616_145941,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_143005,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_143005,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_143612,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_143612,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_143856,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_143856,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_144203,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31679667-1_20260629_144203,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_173125,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_173125,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_173345,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_173345,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_173654,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_173654,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_174006,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_31788903-8_20260705_174006,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_114834,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_114834,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_115236,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_115236,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_115542,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_115542,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_124840,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32096153-5_20260703_124840,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_100138,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_100138,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_102925,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_102925,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_103154,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_103154,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_103606,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32101870-7_20260707_103606,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_084108,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_084108,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_084956,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_084956,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_085224,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_085224,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_085629,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32324083-8_20260707_085629,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_102711,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_102711,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_103139,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_103139,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_103620,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_103620,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_123141,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32363189-5_20260703_123141,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_144820,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_144820,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_145023,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_145023,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_145300,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_145300,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_145739,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_32691333-2_20260629_145739,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_090154,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_090154,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_090400,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_090400,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_091445,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_091445,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_091815,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_33407814-4_20260707_091815,mid,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_33637467-3_20260624_162351,endo,12,12,1.0
