task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll3_rel15,clinical_ridge,93,9,0.0967741935483871,0.7275132275132274,0.21053643540031924,0.1963767601209702,0.4444444444444444,0.21052631578947367,0.5595377013672668,0.8725398037870756,0.08826404339127825,0.45810541499644675,0.1650326375688233,0.23146877706255028
mid_roll3_rel15,clinical_plus_transmural_sparse,93,9,0.0967741935483871,0.5833333333333333,0.1182658023731295,0.2237451631314004,0.1111111111111111,0.05263157894736842,0.43537781084656085,0.7229005528285983,0.06096526643911918,0.22271832543356512,0.203416445296426,0.24526234809326697
mid_roll3_rel15,clinical_plus_variability_sparse,93,9,0.0967741935483871,0.5145502645502645,0.11256246248813874,0.24111711746096295,0.2222222222222222,0.10526315789473684,0.3146691176470588,0.7124077046548957,0.05248615257913403,0.2533452353897264,0.21841512893845266,0.26474594512683497
mid_roll3_rel15,combined_extra_trees,93,9,0.0967741935483871,0.4457671957671958,0.10214447046928656,0.10869293740525288,0.1111111111111111,0.05263157894736842,0.25441048221614226,0.648813143234822,0.047026863615153625,0.2608394774290822,0.07031151261465662,0.15462919759438631
endo_first_rel15,clinical_ridge,245,47,0.19183673469387755,0.6495809155383623,0.32370945901125714,0.228130479195188,0.3404255319148936,0.32653061224489793,0.5549263158007793,0.7415315173283614,0.22660263031831956,0.46667152517965066,0.20493768728480766,0.25377153957116966
endo_first_rel15,clinical_plus_transmural_sparse,245,47,0.19183673469387755,0.6780571674188696,0.3459869900301499,0.2184437891844352,0.3404255319148936,0.32653061224489793,0.5946656403178142,0.7565575192215435,0.25007420384812706,0.47944898683243414,0.1977542627679528,0.23832349759759594
endo_first_rel15,clinical_plus_variability_sparse,245,47,0.19183673469387755,0.6595744680851063,0.3135819790333009,0.23111604793148421,0.3617021276595745,0.3469387755102041,0.5653270727293488,0.7516868441982809,0.21083862963085967,0.44717331123043536,0.2115157180281908,0.25270383277496905
endo_first_rel15,combined_extra_trees,245,47,0.19183673469387755,0.6548463356973995,0.27836935715499656,0.1617815053894978,0.3191489361702128,0.30612244897959184,0.5754488047540814,0.7319321958913263,0.20686272981603007,0.3937784211808936,0.14087004627678926,0.18462915539358316
endo_roll2_rel15,clinical_ridge,194,24,0.12371134020618557,0.6651960784313725,0.2858747825573967,0.21125939542119213,0.4166666666666667,0.2564102564102564,0.5491651093576966,0.7768599033816425,0.16824536599694856,0.4590860413732474,0.1943386725196772,0.2281275229313191
endo_roll2_rel15,clinical_plus_transmural_sparse,194,24,0.12371134020618557,0.6705882352941176,0.23574547257607642,0.18871660591997957,0.3333333333333333,0.20512820512820512,0.5436679759951492,0.7834120974660661,0.14052245879827893,0.40881917647789384,0.1682383335654044,0.21218628819899435
endo_roll2_rel15,clinical_plus_variability_sparse,194,24,0.12371134020618557,0.5862745098039215,0.20087447083248405,0.21495752130534246,0.25,0.15384615384615385,0.46235410298385654,0.7122399609129573,0.11695436746628197,0.34462931061913804,0.19628209427220522,0.23513496533150138
