model,feature,feature_family,description,used_fraction,auc_drop_screen,auc_drop_split_sd,auc_positive_split_fraction,ap_drop_screen,ap_drop_split_sd,ap_positive_split_fraction,native_importance_mean,selection_fraction,coefficient_median_when_selected,coefficient_sign_consistency,auc_rank_screen,ap_rank_screen,native_rank
combined_extra_trees,d_tm_sd_gap_dct01,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006888611423452961,,,,1.0,1.0,231.0
combined_extra_trees,cur_tm_sd_gap_dct02,Endo–Mid,Current visit: Endo–Mid sd gap DCT02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029029141715403188,,,,1.0,1.0,121.0
combined_extra_trees,d_tm_sd_gap_dct02,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004395393714315777,,,,1.0,1.0,77.0
combined_extra_trees,cur_tm_sd_gap_dct03,Endo–Mid,Current visit: Endo–Mid sd gap DCT03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025799314142593266,,,,1.0,1.0,140.0
combined_extra_trees,d_tm_sd_gap_dct03,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005768044630697398,,,,1.0,1.0,245.0
combined_extra_trees,cur_tm_sd_gap_dct04,Endo–Mid,Current visit: Endo–Mid sd gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004315678433510135,,,,1.0,1.0,81.0
combined_extra_trees,d_tm_sd_gap_dct04,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01782154986741626,,,,1.0,1.0,4.0
combined_extra_trees,cur_tm_sd_gap_dct05,Endo–Mid,Current visit: Endo–Mid sd gap DCT05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032448633014309875,,,,1.0,1.0,115.0
combined_extra_trees,d_tm_sd_gap_dct05,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006693744094524052,,,,1.0,1.0,234.0
combined_extra_trees,cur_tm_sd_gap_dct06,Endo–Mid,Current visit: Endo–Mid sd gap DCT06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007332974662914797,,,,1.0,1.0,31.0
combined_extra_trees,d_tm_sd_gap_dct06,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629836024259957,,,,1.0,1.0,69.0
combined_extra_trees,cur_tm_sd_gap_dct07,Endo–Mid,Current visit: Endo–Mid sd gap DCT07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033356636508406405,,,,1.0,1.0,114.0
combined_extra_trees,d_tm_sd_gap_dct07,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011903709583021163,,,,1.0,1.0,195.0
combined_extra_trees,cur_tm_sd_gap_dct08,Endo–Mid,Current visit: Endo–Mid sd gap DCT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031269380539122133,,,,1.0,1.0,116.0
combined_extra_trees,d_tm_sd_gap_dct08,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009662592976242654,,,,1.0,1.0,211.0
combined_extra_trees,cur_tm_mean_shape_gap_dct01,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028989603848757994,,,,1.0,1.0,1.0
combined_extra_trees,d_tm_mean_shape_gap_dct01,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014156104816543298,,,,1.0,1.0,183.0
combined_extra_trees,cur_tm_mean_shape_gap_dct02,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00549228219185865,,,,1.0,1.0,50.0
combined_extra_trees,d_tm_mean_shape_gap_dct02,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008292622895545821,,,,1.0,1.0,219.0
combined_extra_trees,cur_tm_mean_shape_gap_dct03,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009773407800682568,,,,1.0,1.0,21.0
combined_extra_trees,d_tm_mean_shape_gap_dct03,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011287806653632734,,,,1.0,1.0,200.0
combined_extra_trees,cur_tm_mean_shape_gap_dct04,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01627623173134282,,,,1.0,1.0,6.0
combined_extra_trees,d_tm_mean_shape_gap_dct04,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001277497059612223,,,,1.0,1.0,191.0
combined_extra_trees,cur_tm_mean_shape_gap_dct05,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651620873792153,,,,1.0,1.0,67.0
combined_extra_trees,d_tm_mean_shape_gap_dct05,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019098892571862457,,,,1.0,1.0,167.0
combined_extra_trees,cur_tm_mean_shape_gap_dct06,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025873561317833332,,,,1.0,1.0,139.0
combined_extra_trees,d_tm_mean_shape_gap_dct06,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000664926591750234,,,,1.0,1.0,235.0
combined_extra_trees,cur_tm_mean_shape_gap_dct07,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01645203254863856,,,,1.0,1.0,5.0
combined_extra_trees,d_tm_mean_shape_gap_dct07,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025422454552430944,,,,1.0,1.0,143.0
combined_extra_trees,cur_tm_mean_shape_gap_dct08,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035125218044212174,,,,1.0,1.0,105.0
combined_extra_trees,d_tm_mean_shape_gap_dct08,Endo–Mid,Change since previous visit: Endo–Mid mean shape gap DCT08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002853456123965158,,,,1.0,1.0,123.0
combined_extra_trees,cur_tm_consensus_curve_correlation,Endo–Mid,Current visit: Endo–Mid consensus curve correlation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004232552082033324,,,,1.0,1.0,83.0
combined_extra_trees,d_tm_consensus_curve_correlation,Endo–Mid,Change since previous visit: Endo–Mid consensus curve correlation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001015827513045777,,,,1.0,1.0,207.0
combined_extra_trees,cur_tm_consensus_phase_lag_fraction,Endo–Mid,Current visit: Endo–Mid consensus phase lag fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,259.0
combined_extra_trees,d_tm_consensus_phase_lag_fraction,Endo–Mid,Change since previous visit: Endo–Mid consensus phase lag fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,259.0
combined_extra_trees,cur_var__endo_peak_abs_robust_sd,variability,"Current visit, Endo: robust dispersion of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013237419860644245,,,,1.0,1.0,12.0
combined_extra_trees,d_var__endo_peak_abs_robust_sd,variability,"Change since previous visit, Endo: robust dispersion of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008919721416975492,,,,1.0,1.0,214.0
combined_extra_trees,cur_var__endo_peak_abs_cv,variability,"Current visit, Endo: coefficient of variation of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011276698052112562,,,,1.0,1.0,17.0
combined_extra_trees,d_var__endo_peak_abs_cv,variability,"Change since previous visit, Endo: coefficient of variation of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006853994445589583,,,,1.0,1.0,233.0
combined_extra_trees,cur_var__endo_time_to_peak_norm_circular_std,variability,"Current visit, Endo: circular dispersion of time to peak",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008945315426950203,,,,1.0,1.0,24.0
combined_extra_trees,d_var__endo_time_to_peak_norm_circular_std,variability,"Change since previous visit, Endo: circular dispersion of time to peak",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006504022535837071,,,,1.0,1.0,237.0
combined_extra_trees,cur_var__endo_vendor_peak_systolic_abs_robust_sd,variability,"Current visit, Endo: vendor peak-systolic amplitude dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013438273900465137,,,,1.0,1.0,11.0
combined_extra_trees,d_var__endo_vendor_peak_systolic_abs_robust_sd,variability,"Change since previous visit, Endo: vendor peak-systolic amplitude dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037466598716710178,,,,1.0,1.0,100.0
combined_extra_trees,cur_var__endo_vendor_time_to_peak_norm_circular_std,variability,"Current visit, Endo: vendor time-to-peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014528939898865634,,,,1.0,1.0,7.0
combined_extra_trees,d_var__endo_vendor_time_to_peak_norm_circular_std,variability,"Change since previous visit, Endo: vendor time-to-peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005920161732289304,,,,1.0,1.0,243.0
combined_extra_trees,cur_var__endo_post_systolic_fraction,variability,"Current visit, Endo: fraction of post-systolic segments",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004468330456928676,,,,1.0,1.0,75.0
combined_extra_trees,d_var__endo_post_systolic_fraction,variability,"Change since previous visit, Endo: fraction of post-systolic segments",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013348409682618072,,,,1.0,1.0,188.0
combined_extra_trees,cur_var__endo_curve_dispersion_rms,variability,"Current visit, Endo: RMS dispersion of segment curves",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054335050638012585,,,,1.0,1.0,52.0
combined_extra_trees,d_var__endo_curve_dispersion_rms,variability,"Change since previous visit, Endo: RMS dispersion of segment curves",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044420341808417373,,,,1.0,1.0,253.0
combined_extra_trees,cur_var__endo_curve_pairwise_rmse,variability,"Current visit, Endo: pairwise segment-curve RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005463783917741493,,,,1.0,1.0,51.0
combined_extra_trees,d_var__endo_curve_pairwise_rmse,variability,"Change since previous visit, Endo: pairwise segment-curve RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006887141883629262,,,,1.0,1.0,232.0
combined_extra_trees,cur_var__endo_curve_integrated_robust_mad,variability,"Current visit, Endo: integrated robust curve dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009064316393795936,,,,1.0,1.0,23.0
combined_extra_trees,d_var__endo_curve_integrated_robust_mad,variability,"Change since previous visit, Endo: integrated robust curve dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001969942904490687,,,,1.0,1.0,165.0
combined_extra_trees,cur_var__endo_shape_dispersion_rms,variability,"Current visit, Endo: RMS dispersion of normalized curve shape",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00251747995892886,,,,1.0,1.0,145.0
combined_extra_trees,d_var__endo_shape_dispersion_rms,variability,"Change since previous visit, Endo: RMS dispersion of normalized curve shape",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010113165075569795,,,,1.0,1.0,208.0
combined_extra_trees,cur_var__endo_shape_pairwise_rmse,variability,"Current visit, Endo: pairwise normalized-shape RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028165065771837885,,,,1.0,1.0,127.0
combined_extra_trees,d_var__endo_shape_pairwise_rmse,variability,"Change since previous visit, Endo: pairwise normalized-shape RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008315731185638594,,,,1.0,1.0,218.0
combined_extra_trees,cur_var__endo_shape_incoherence,variability,"Current visit, Endo: segment shape incoherence",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033609283276279617,,,,1.0,1.0,112.0
combined_extra_trees,d_var__endo_shape_incoherence,variability,"Change since previous visit, Endo: segment shape incoherence",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000868955488408964,,,,1.0,1.0,216.0
combined_extra_trees,cur_var__endo_within_view_peak_robust_sd_mean,variability,"Current visit, Endo: mean within-view peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007592930127682222,,,,1.0,1.0,28.0
combined_extra_trees,d_var__endo_within_view_peak_robust_sd_mean,variability,"Change since previous visit, Endo: mean within-view peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040873831619159615,,,,1.0,1.0,88.0
combined_extra_trees,cur_var__endo_within_ring_peak_robust_sd_mean,variability,"Current visit, Endo: mean within-ring peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005562544011952985,,,,1.0,1.0,48.0
combined_extra_trees,d_var__endo_within_ring_peak_robust_sd_mean,variability,"Change since previous visit, Endo: mean within-ring peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010761337665139569,,,,1.0,1.0,204.0
combined_extra_trees,cur_var__endo_spatial_peak_graph_roughness,variability,"Current visit, Endo: spatial roughness of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004037140692260201,,,,1.0,1.0,90.0
combined_extra_trees,d_var__endo_spatial_peak_graph_roughness,variability,"Change since previous visit, Endo: spatial roughness of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008126493946535006,,,,1.0,1.0,222.0
combined_extra_trees,cur_var__endo_spatial_timing_graph_roughness,variability,"Current visit, Endo: spatial roughness of timing",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003947656332559922,,,,1.0,1.0,94.0
combined_extra_trees,d_var__endo_spatial_timing_graph_roughness,variability,"Change since previous visit, Endo: spatial roughness of timing",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003878446902985943,,,,1.0,1.0,97.0
combined_extra_trees,cur_var__endo_impaired_segment_fraction_lt15,variability,"Current visit, Endo: fraction of segments with strain magnitude below 15",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011888525859272782,,,,1.0,1.0,14.0
combined_extra_trees,d_var__endo_impaired_segment_fraction_lt15,variability,"Change since previous visit, Endo: fraction of segments with strain magnitude below 15",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001810375987661934,,,,1.0,1.0,169.0
combined_extra_trees,cur_var__endo_apical_basal_peak_gradient,variability,"Current visit, Endo: apical-to-basal peak gradient",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005845937760652105,,,,1.0,1.0,45.0
combined_extra_trees,d_var__endo_apical_basal_peak_gradient,variability,"Change since previous visit, Endo: apical-to-basal peak gradient",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008163390304271156,,,,1.0,1.0,220.0
combined_extra_trees,cur_var__mid_peak_abs_robust_sd,variability,"Current visit, Mid: robust dispersion of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142898199053473,,,,1.0,1.0,8.0
combined_extra_trees,d_var__mid_peak_abs_robust_sd,variability,"Change since previous visit, Mid: robust dispersion of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017217539243981107,,,,1.0,1.0,174.0
combined_extra_trees,cur_var__mid_peak_abs_cv,variability,"Current visit, Mid: coefficient of variation of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007139016121780978,,,,1.0,1.0,35.0
combined_extra_trees,d_var__mid_peak_abs_cv,variability,"Change since previous visit, Mid: coefficient of variation of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009117642350196028,,,,1.0,1.0,212.0
combined_extra_trees,cur_var__mid_time_to_peak_norm_circular_std,variability,"Current visit, Mid: circular dispersion of time to peak",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005838513316473637,,,,1.0,1.0,46.0
combined_extra_trees,d_var__mid_time_to_peak_norm_circular_std,variability,"Change since previous visit, Mid: circular dispersion of time to peak",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012632268475872197,,,,1.0,1.0,192.0
combined_extra_trees,cur_var__mid_vendor_peak_systolic_abs_robust_sd,variability,"Current visit, Mid: vendor peak-systolic amplitude dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00839239023483372,,,,1.0,1.0,26.0
combined_extra_trees,d_var__mid_vendor_peak_systolic_abs_robust_sd,variability,"Change since previous visit, Mid: vendor peak-systolic amplitude dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010849517484456121,,,,1.0,1.0,203.0
combined_extra_trees,cur_var__mid_vendor_time_to_peak_norm_circular_std,variability,"Current visit, Mid: vendor time-to-peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007532023997465271,,,,1.0,1.0,29.0
combined_extra_trees,d_var__mid_vendor_time_to_peak_norm_circular_std,variability,"Change since previous visit, Mid: vendor time-to-peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001206645667460292,,,,1.0,1.0,193.0
combined_extra_trees,cur_var__mid_post_systolic_fraction,variability,"Current visit, Mid: fraction of post-systolic segments",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004895286273047657,,,,1.0,1.0,63.0
combined_extra_trees,d_var__mid_post_systolic_fraction,variability,"Change since previous visit, Mid: fraction of post-systolic segments",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002329443590174436,,,,1.0,1.0,150.0
combined_extra_trees,cur_var__mid_curve_dispersion_rms,variability,"Current visit, Mid: RMS dispersion of segment curves",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005188341699440667,,,,1.0,1.0,56.0
combined_extra_trees,d_var__mid_curve_dispersion_rms,variability,"Change since previous visit, Mid: RMS dispersion of segment curves",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005361786828914813,,,,1.0,1.0,248.0
combined_extra_trees,cur_var__mid_curve_pairwise_rmse,variability,"Current visit, Mid: pairwise segment-curve RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037618575121722933,,,,1.0,1.0,99.0
combined_extra_trees,d_var__mid_curve_pairwise_rmse,variability,"Change since previous visit, Mid: pairwise segment-curve RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007194034854613667,,,,1.0,1.0,228.0
combined_extra_trees,cur_var__mid_curve_integrated_robust_mad,variability,"Current visit, Mid: integrated robust curve dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005034513807357844,,,,1.0,1.0,59.0
combined_extra_trees,d_var__mid_curve_integrated_robust_mad,variability,"Change since previous visit, Mid: integrated robust curve dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004713309385863734,,,,1.0,1.0,66.0
combined_extra_trees,cur_var__mid_shape_dispersion_rms,variability,"Current visit, Mid: RMS dispersion of normalized curve shape",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029553284404593336,,,,1.0,1.0,120.0
combined_extra_trees,d_var__mid_shape_dispersion_rms,variability,"Change since previous visit, Mid: RMS dispersion of normalized curve shape",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003948907116134497,,,,1.0,1.0,254.0
combined_extra_trees,cur_var__mid_shape_pairwise_rmse,variability,"Current visit, Mid: pairwise normalized-shape RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003365114184807162,,,,1.0,1.0,111.0
combined_extra_trees,d_var__mid_shape_pairwise_rmse,variability,"Change since previous visit, Mid: pairwise normalized-shape RMSE",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008137499314584342,,,,1.0,1.0,221.0
combined_extra_trees,cur_var__mid_shape_incoherence,variability,"Current visit, Mid: segment shape incoherence",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401526978560512,,,,1.0,1.0,91.0
combined_extra_trees,d_var__mid_shape_incoherence,variability,"Change since previous visit, Mid: segment shape incoherence",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005894810325155872,,,,1.0,1.0,244.0
combined_extra_trees,cur_var__mid_within_view_peak_robust_sd_mean,variability,"Current visit, Mid: mean within-view peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006988552014557166,,,,1.0,1.0,36.0
combined_extra_trees,d_var__mid_within_view_peak_robust_sd_mean,variability,"Change since previous visit, Mid: mean within-view peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029968848239830662,,,,1.0,1.0,119.0
combined_extra_trees,cur_var__mid_within_ring_peak_robust_sd_mean,variability,"Current visit, Mid: mean within-ring peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00697544461173667,,,,1.0,1.0,37.0
combined_extra_trees,d_var__mid_within_ring_peak_robust_sd_mean,variability,"Change since previous visit, Mid: mean within-ring peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001075605409499009,,,,1.0,1.0,205.0
combined_extra_trees,cur_var__mid_spatial_peak_graph_roughness,variability,"Current visit, Mid: spatial roughness of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004512611003785912,,,,1.0,1.0,73.0
combined_extra_trees,d_var__mid_spatial_peak_graph_roughness,variability,"Change since previous visit, Mid: spatial roughness of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007909790438586733,,,,1.0,1.0,225.0
combined_extra_trees,cur_var__mid_spatial_timing_graph_roughness,variability,"Current visit, Mid: spatial roughness of timing",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005922950260145247,,,,1.0,1.0,44.0
combined_extra_trees,d_var__mid_spatial_timing_graph_roughness,variability,"Change since previous visit, Mid: spatial roughness of timing",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020885286770375043,,,,1.0,1.0,158.0
combined_extra_trees,cur_var__mid_impaired_segment_fraction_lt15,variability,"Current visit, Mid: fraction of segments with strain magnitude below 15",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073772694276591725,,,,1.0,1.0,30.0
combined_extra_trees,d_var__mid_impaired_segment_fraction_lt15,variability,"Change since previous visit, Mid: fraction of segments with strain magnitude below 15",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001153857629147584,,,,1.0,1.0,198.0
combined_extra_trees,cur_var__mid_apical_basal_peak_gradient,variability,"Current visit, Mid: apical-to-basal peak gradient",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047791545628774156,,,,1.0,1.0,65.0
combined_extra_trees,d_var__mid_apical_basal_peak_gradient,variability,"Change since previous visit, Mid: apical-to-basal peak gradient",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013914647134197408,,,,1.0,1.0,186.0
