stage,item,base_auc,base_ap,auc_drop,auc_drop_permutation_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop,ap_drop_permutation_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high,rank_auc,rank_ap
rdst,scalar::d_var__endo_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,0.00010797969981646283,0.00010797969981646283,0.0,0.0003023431594860737,0.00010629579282495083,-8.18057809324757e-05,-0.0003103884264196166,0.00016091015946095855,,,,,36,57
rdst,scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,0.6613756613756614,0.32136892245303256,0.006478781988985993,0.007018680488068196,0.005776913940179318,0.008465608465608399,0.006605905522349631,0.006585987579373176,0.0055805320047168094,0.007114496738000353,0.000627681088368659,0.013583912152507973,-0.0008532622719843257,0.019416140507339478,4,4
rdst,scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,-8.638375985314806e-05,-0.00020516142965121276,0.0,0.0012944157440862858,0.0012452293258937153,0.0008179951360638427,0.0014468910935250823,-0.001227889053004938,0.0010416992594909718,-0.002385119196248077,0.009875162039424444,54,27
rdst,scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,-0.0004319187992657403,-6.478781988983329e-05,-0.0007018680488067863,0.0003131411294676756,-0.00152169584537315,-0.000735206198836269,-0.0014298467854956254,9.041169586709863e-05,,,,,78,96
rdst,scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,0.0001079796998163518,-2.159593996331477e-05,-0.0003023431594860737,0.00020516142965132378,-0.00031203234245019695,-0.00022063887177797836,-0.0004908427439375695,7.6091936273559035e-06,,,,,40,74
rdst,scalar::cur_var__endo_post_systolic_fraction,0.6613756613756614,0.32136892245303256,-0.0003239390994493885,-0.0004319187992657403,-0.0007558578987150177,0.00015117157974298134,-0.0012469862196787251,-0.0010911270124102646,-0.0019243962487237032,-7.734232830719501e-05,,,,,74,92
rdst,scalar::d_var__endo_post_systolic_fraction,0.6613756613756614,0.32136892245303256,-0.0005398984990822031,-0.0006046863189720364,-0.0009718172983479434,0.00015117157974309237,0.0007818244628691184,0.00084433909924303,-0.00019230081585691616,0.0015767904081444017,,,,,84,44
rdst,scalar::cur_var__endo_curve_dispersion_rms,0.6613756613756614,0.32136892245303256,0.0,0.0001295756397797776,-0.00010797969981646283,0.00041032285930253654,-0.00030889115331839134,-0.00019296781647054617,-0.0005286832244822959,0.00011271326077083588,,,,,43,73
rdst,scalar::d_var__endo_curve_dispersion_rms,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,0.0,-0.00021595939963292565,0.0003023431594860737,0.0010271964560630287,0.0011896603928952532,0.0009527306636391564,0.0015166648592686571,,,,,54,35
rdst,scalar::cur_var__endo_curve_pairwise_rmse,0.6613756613756614,0.32136892245303256,0.00021595939963292565,0.00012957563977988862,-9.718172983486095e-05,0.00041032285930253654,-0.0003494836984330729,-0.0002781862033606197,-0.0005466521950114323,7.248559391231923e-05,,,,,31,75
rdst,scalar::d_var__endo_curve_pairwise_rmse,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,-0.00010797969981646283,-0.0004103228593023145,0.00010797969981646283,0.0008483505753137943,0.0010919159837071146,0.0007028470155172051,0.001380488041696326,,,,,54,43
rdst,scalar::cur_var__endo_curve_integrated_robust_mad,0.6613756613756614,0.32136892245303256,0.0022675736961450532,0.002289169636108368,0.0014145340675951745,0.00320699708454808,0.00035314750841669573,-0.002923968633522789,-0.010316979339486554,0.0016478544430598707,-0.002234749453975035,0.006409853322242951,-0.0062064708608173995,0.0056861580108829735,10,54
rdst,scalar::d_var__endo_curve_integrated_robust_mad,0.6613756613756614,0.32136892245303256,-0.0006478781988985549,-0.0007990497786416473,-0.0010689990281828043,-0.00045351473922905505,0.0012681879716715527,0.0009551670950123103,0.00035093349033737953,0.001720493143914037,-0.002460193474734107,0.0009564983916988177,-0.0023490062987080534,0.010871735895184087,88,28
rdst,scalar::cur_var__endo_shape_dispersion_rms,0.6613756613756614,0.32136892245303256,-0.00032393909944927746,-4.319187992651852e-05,-0.0002915451895043608,9.718172983486095e-05,-0.0005522400760670232,-0.0002954995473733457,-0.0004936833023732601,-2.9729593415461775e-05,,,,,72,84
rdst,scalar::d_var__endo_shape_dispersion_rms,0.6613756613756614,0.32136892245303256,0.00043191879926562926,0.0006478781988985549,0.00033473706943087933,0.0008638375985314806,0.001706066069858847,0.0011053878233575065,-1.1825951592159267e-05,0.0018977587080785674,-0.0015788657976157333,0.0023542993949593025,-0.0005454326649404012,0.009203648240155037,28,17
rdst,scalar::cur_var__endo_shape_pairwise_rmse,0.6613756613756614,0.32136892245303256,0.0003239390994493885,2.1595939963203747e-05,-0.00010797969981646283,0.00020516142965132378,-0.00023760977214232204,-0.0004458273117798339,-0.0006145599511926947,-0.0003322763600129286,-0.00032574611331697144,0.0012859072185859297,-0.0022264793695860844,0.0005463710281221029,29,71
rdst,scalar::d_var__endo_shape_pairwise_rmse,0.6613756613756614,0.32136892245303256,0.0006478781988985549,0.0007558578987150177,0.000367130979375796,0.0010582010582010914,0.0012510439848078536,0.00154212084096228,0.0014043520673037713,0.0017207382575039065,-0.0014873970487303324,0.0028224319010537536,-0.00212081951714002,0.009036496419153193,24,30
rdst,scalar::cur_var__endo_shape_incoherence,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,-0.0002375553395961294,-0.0006262822589352401,8.638375985314806e-05,1.4371362091203377e-05,-0.0003120617942553583,-0.0011620490601019218,0.0005443721508198163,,,,,54,63
rdst,scalar::d_var__endo_shape_incoherence,0.6613756613756614,0.32136892245303256,0.0,-4.319187992662954e-05,-0.0003131411294676756,0.00020516142965121276,0.001386790263331883,0.001076011556417511,0.0001160667800543802,0.0015049045310622233,-0.0017584865629420466,0.001466356408764721,-0.0008300666924406175,0.010929644329358846,43,24
rdst,scalar::cur_var__endo_within_view_peak_robust_sd_mean,0.6613756613756614,0.32136892245303256,0.00032393909944916643,0.00041032285930253654,2.159593996331477e-05,0.000917827448439712,-0.00020195972573294751,-0.00022945190001821825,-0.0009275277456622932,0.0006113952368708153,-0.0016819487845976977,0.002293453376510987,-0.004061177586310955,0.003964516934011267,30,70
rdst,scalar::d_var__endo_within_view_peak_robust_sd_mean,0.6613756613756614,0.32136892245303256,0.00021595939963292565,0.00012957563977966657,-0.00028074721952275894,0.0003239390994493885,-0.00019553114887732592,-0.00020375302322073185,-0.0003042888063422011,-0.0001621883647942024,,,,,31,68
rdst,scalar::cur_var__endo_within_ring_peak_robust_sd_mean,0.6613756613756614,0.32136892245303256,0.0012957563977971098,0.001101392938127721,0.00026994924954104604,0.001922038656732461,0.0009849441035787998,0.0003878298975396044,-0.0013623211137916424,0.0017207132300088301,-0.0014586663365338231,0.004033249273066325,-0.0030644608857005747,0.005996334527601162,18,36
rdst,scalar::d_var__endo_within_ring_peak_robust_sd_mean,0.6613756613756614,0.32136892245303256,-0.0006478781988985549,-0.0004751106791922588,-0.0009502213583846286,0.0002591512795595552,-0.0014584833131067176,-0.0013901125413771642,-0.0017500334746605173,-0.0008497765529842938,,,,,88,95
rdst,scalar::cur_var__endo_spatial_peak_graph_roughness,0.6613756613756614,0.32136892245303256,0.0004319187992658513,0.00028074721952275894,-0.00026994924954104604,0.000820645718604851,1.0474008966754322e-05,-0.000230962945368951,-0.0010049486089281356,0.00033788826605546385,-0.0009278949892111948,0.0018578647799390082,-0.0008682249050513596,0.0007391075354323704,27,64
