split,seed_index,shapelet_index,importance_abs_standardized_coefficient_sum,coef_minimum_distance,coef_best_match_location,coef_shapelet_occurrence,startpoint,length_points,dilation,effective_span,normalized,threshold,source_class,dominant_inputs
5,0,741,0.020968889080408514,0.0067315593331803095,-0.010100194981839748,-0.004137134765388459,40,11,3,31,False,15305.984715742112,0,S05:current_endo;S05:current_mid;S01:current_endo;S01:current_mid;S09:current_endo
12,0,1197,0.02096551505777873,0.0024758127888149387,-0.01357758337255603,0.0049121188964077606,11,11,8,81,True,1064.6029927228703,0,S08:current_endo_minus_mid;S07:current_endo;S07:current_mid;S14:current_mid;S01:current_mid
3,2,476,0.02095976072915378,-0.0012979374730232483,-0.017828060568401582,0.001833762687728948,25,11,1,11,True,684.3453561093806,1,S13:current_endo_minus_mid;S16:current_endo_minus_mid;S05:current_endo_minus_mid;S14:current_mid;S13:current_endo
13,0,458,0.020956198295769737,0.003961956889376218,0.0016659302705555928,-0.015328311135837927,51,11,3,31,True,990.4039538849598,0,S05:current_endo;S09:current_endo_minus_mid;S09:current_endo;S04:current_endo_minus_mid;S11:current_mid
6,1,349,0.020955409312793827,-0.004961240700823772,-0.011878504680523391,-0.004115663931446663,11,11,8,81,True,1026.4596193377258,1,S15:current_endo_minus_mid;S13:current_mid;S16:current_endo_minus_mid;S13:current_endo;S01:current_endo
10,2,1005,0.020951229786027682,-0.003018588775880711,0.010293408239949502,-0.00763923277019747,27,11,1,11,False,12238.317150285668,0,S01:current_endo;S16:current_endo;S01:current_mid;S15:current_endo;S16:current_mid
4,2,631,0.02095028171973394,-0.002370826911493854,0.00570933001231673,-0.012870124795923353,42,11,1,11,True,1097.4504464943366,0,S12:current_mid;S10:current_endo;S05:current_endo_minus_mid;S01:current_endo;S17:current_endo_minus_mid
8,1,562,0.020949983260758944,0.013004028149011146,-0.007285527474331997,0.0006604276374158038,16,11,7,71,True,970.6752235758626,0,S16:change_mid;S04:change_endo_minus_mid;S16:change_endo;S17:change_endo_minus_mid;S05:change_endo_minus_mid
13,1,1031,0.020948859380953606,-0.0033402142430882407,0.008989796448150405,-0.00861884868971496,19,11,5,51,True,1006.4303571577176,1,S04:current_endo_minus_mid;S11:current_mid;S11:current_endo;S10:current_endo_minus_mid;S02:current_endo_minus_mid
3,1,872,0.02094783202773455,-0.00032769516472738004,-0.017221241644217865,0.003398895218789307,25,11,3,31,False,15383.26739767763,0,S15:current_endo;S16:current_endo;S08:current_endo;S09:current_endo;S07:current_endo
14,1,786,0.020945977939188554,0.0002125847859986648,0.010109690194062364,0.010623702959127524,32,11,5,51,True,866.6977268004347,0,S01:current_endo_minus_mid;S04:current_endo_minus_mid;S01:current_endo;S01:current_mid;S14:current_endo
6,1,818,0.02094173842730243,0.006731877265870619,-0.005629945267053392,-0.008579915894378417,11,11,4,41,True,828.1596401542455,0,S05:current_mid;S05:current_endo;S17:current_mid;S17:current_endo;S10:current_endo
4,0,424,0.02093990403868941,8.932718682122844e-05,0.003015265533591066,0.017835311318277116,65,11,1,11,False,15547.931515622517,0,S10:current_endo;S10:current_mid;S16:current_endo;S03:current_endo;S10:change_endo
13,2,230,0.020939645543983195,-0.0005810365042867806,-0.019779420329747027,0.0005791887099493876,7,11,2,21,True,753.869928016651,0,S06:current_mid;S06:current_endo;S16:current_mid;S16:current_endo;S14:current_endo
7,0,1139,0.020939092132504646,-0.0012953464228211784,-0.008964025005808618,-0.010679720703874851,47,11,2,21,True,853.2773803221753,0,S14:change_mid;S14:change_endo;S13:change_mid;S11:current_mid;S13:change_endo
8,2,175,0.020935096869477636,0.006707522155576399,0.004124817607180311,-0.010102757106720928,21,11,5,51,False,10138.529823209508,0,S13:current_endo;S13:current_mid;S09:current_endo;S08:current_endo;S16:current_endo
8,0,738,0.020934764169891602,-0.0003026119067233175,0.018122924010270658,0.0025092282528976243,24,11,1,11,False,16031.325934682742,0,S16:current_endo;S13:current_endo;S06:current_endo;S10:current_endo;S01:current_endo
13,0,559,0.02093048772035288,-0.00942407381825358,0.0034940382631449586,-0.00801237563895434,39,11,3,31,True,1129.311458838523,1,S06:current_endo_minus_mid;S02:current_endo;S18:change_endo_minus_mid;S18:change_mid;S17:change_endo
13,2,874,0.02092961133677955,0.006752919942446583,0.006408890758446587,-0.00776780063588638,21,11,7,71,False,14192.587402292833,0,S05:current_endo;S05:current_mid;S01:current_endo;S01:current_mid;S09:current_endo
12,1,901,0.020929400206055014,-0.0007193980337966704,-0.006228578763437697,0.013981423408820646,36,11,4,41,True,962.7053730270025,0,S03:current_endo;S03:current_mid;S13:current_endo_minus_mid;S01:current_mid;S02:current_endo_minus_mid
12,1,164,0.02092707364206027,0.0017419904788519777,0.010533258739378973,0.008651824423829321,9,11,1,11,True,880.5397329294642,0,S06:current_mid;S06:current_endo;S16:current_mid;S11:current_mid;S04:current_mid
3,2,929,0.020926171881787223,0.009627685611601787,-0.0011697786434558307,0.010128707626729606,42,11,1,11,True,951.6506275997205,0,S05:change_endo_minus_mid;S02:change_mid;S02:change_endo;S09:change_endo;S13:change_endo_minus_mid
14,0,297,0.020925401606625774,0.005658605670758459,-0.0013829194641263314,-0.013883876471740983,60,11,1,11,True,1125.2729457074574,0,S10:current_endo_minus_mid;S09:current_endo;S09:current_mid;S08:current_endo_minus_mid;S04:current_endo_minus_mid
12,2,1174,0.020923749424523533,-0.0029763345316350174,0.00670832338499548,-0.011239091507893035,52,11,3,31,True,925.6467209159293,0,S12:current_mid;S12:current_endo;S13:current_endo;S13:current_mid;S04:current_endo_minus_mid
4,0,765,0.020920181830440084,0.0010873982669007418,-0.01249954592867083,-0.007333237634868512,30,11,4,41,True,931.8271715105345,0,S12:current_mid;S12:current_endo;S18:current_mid;S18:current_endo;S06:current_endo_minus_mid
5,1,412,0.020920055476734013,-0.006895411007223325,0.012647736001215215,-0.0013769084682954736,72,11,1,11,True,977.3292809117102,0,S10:current_endo_minus_mid;S11:current_mid;S01:current_mid;S01:current_endo;S17:current_endo_minus_mid
3,2,1088,0.020919925115303308,0.0016945359554527595,0.00017600472725019995,-0.019049384432600347,14,11,8,81,True,616.6463677477998,0,S17:current_mid;S17:current_endo;S06:current_endo_minus_mid;S14:current_mid;S08:current_endo_minus_mid
2,0,216,0.020919438580819204,-0.0026362448940150515,-0.0029004518489711677,0.015382741837832984,25,11,5,51,True,885.3435011431075,1,S02:current_endo_minus_mid;S18:current_endo_minus_mid;S10:current_endo_minus_mid;S06:current_mid;S01:current_endo_minus_mid
4,2,122,0.020916799629849714,-0.005362791740148262,-0.01302833561149921,0.002525672278202243,24,11,3,31,False,11523.807698677789,0,S05:current_endo;S05:current_mid;S10:current_endo;S03:current_endo;S15:current_endo
7,1,9,0.02091617734407056,0.006384733965200234,-0.01317158102844997,0.0013598623504203597,39,11,3,31,True,1033.350415454356,0,S09:current_endo_minus_mid;S03:current_endo_minus_mid;S09:current_endo;S18:current_mid;S16:current_endo_minus_mid
8,1,343,0.02091505789975737,-0.00042629005790966086,-0.004362088617128767,-0.016126679224718943,4,11,8,81,True,793.7893210799953,0,S13:current_endo;S16:current_endo_minus_mid;S13:current_mid;S13:current_endo_minus_mid;S17:current_mid
2,2,1180,0.020914685401144245,-0.0030641688370856603,0.0003538098907635839,0.017496706673295,6,11,1,11,True,832.1290602351625,0,S14:current_mid;S06:current_endo_minus_mid;S03:current_endo_minus_mid;S12:current_endo_minus_mid;S11:current_mid
8,2,576,0.020910551606826477,0.008453093278073876,-0.007697073178818533,0.004760385149934068,32,11,2,21,False,24344.512545392157,0,S05:change_endo;S05:change_mid;S15:current_endo;S18:current_endo;S15:current_mid
7,2,784,0.020909462094109384,-0.002531185250275019,0.009242151137336164,0.009136125706498199,26,11,4,41,True,1190.1069736960965,0,S15:change_endo_minus_mid;S14:change_endo_minus_mid;S09:change_endo_minus_mid;S11:current_mid;S07:change_mid
0,2,207,0.020908531942322898,0.0017958748998034048,-0.0030378783866594657,0.016074778655860027,83,11,1,11,True,953.5166159494706,0,S02:change_endo_minus_mid;S02:change_endo;S02:change_mid;S05:change_mid;S05:change_endo
2,0,686,0.020908164029509728,0.00018796843930491173,0.007116214619866467,0.01360398097033835,19,11,5,51,True,957.9808862488987,0,S02:current_endo_minus_mid;S08:current_endo_minus_mid;S11:current_endo_minus_mid;S07:current_mid;S08:current_mid
8,1,116,0.020908023663113735,-0.010905588153513864,0.005116380536005218,-0.004886054973594653,70,11,1,11,False,9943.918277857398,1,S09:current_endo;S02:current_endo;S05:current_endo;S09:current_mid;S05:current_mid
0,2,716,0.020907803499328175,-0.00025701499961773295,0.004945977421084298,0.015704811078626143,23,11,7,71,True,943.0474387677234,0,S03:current_mid;S03:current_endo;S15:current_mid;S15:current_endo;S02:current_mid
8,2,43,0.020905250227320392,0.003875066110863628,0.012143618424131364,-0.004886565692325402,10,11,5,51,True,831.9735966005661,0,S06:change_mid;S15:change_endo;S06:change_endo;S09:change_endo;S09:change_mid
2,2,217,0.02090435934569575,0.003994869783923925,0.008682044860810046,-0.008227444700961779,9,11,7,71,True,845.243356581126,0,S08:current_endo_minus_mid;S17:current_mid;S18:current_mid;S18:current_endo;S14:current_mid
10,0,1187,0.020903668836829738,-0.0003975806662659292,-0.020151229053650254,0.0003548591169135549,1,11,5,51,True,804.6714229398784,0,S04:current_mid;S04:current_endo;S17:current_endo_minus_mid;S10:current_mid;S16:current_endo_minus_mid
3,0,440,0.0209024589274663,0.0001006152260073183,0.014613026853191971,-0.00618881684826701,7,11,7,71,True,974.479414543544,0,S10:current_endo_minus_mid;S01:current_endo;S09:current_endo_minus_mid;S15:current_mid;S01:current_mid
8,1,303,0.020902431903745116,-0.003338360883133754,-0.01706574185814245,-0.0004983291624689147,2,11,8,81,True,970.603475176273,0,S04:current_mid;S04:current_endo;S17:current_endo_minus_mid;S11:current_mid;S11:current_endo
2,0,1199,0.020901310228325663,-0.007790026052645938,-0.0001505682605919343,-0.012960715915087791,8,11,8,81,True,467.14461327256043,1,S05:current_endo_minus_mid;S07:current_mid;S07:current_endo;S01:current_endo;S01:current_mid
12,0,1178,0.020900946133989268,-0.001330978695092752,-0.018933102555409205,-0.0006368648834873125,43,11,5,51,True,1120.2216841003305,0,S13:current_mid;S13:current_endo;S16:current_endo;S01:current_mid;S15:current_mid
7,2,148,0.020900333264425103,0.00805150966278286,-0.006302076899676764,0.006546746701965479,5,11,1,11,True,976.958174444894,0,S16:current_mid;S16:current_endo;S04:current_endo_minus_mid;S14:current_mid;S16:current_endo_minus_mid
7,1,736,0.02089938555851896,0.0002910671898271276,0.002396043792521718,0.018212274576170116,12,11,8,81,True,868.6245234032793,0,S07:current_endo_minus_mid;S14:current_mid;S17:current_mid;S14:current_endo;S17:current_endo
7,0,251,0.020899015386383463,0.0024063693229585525,0.011783790826080656,-0.006708855237344254,24,11,7,71,True,1118.567884653468,0,S16:current_endo;S16:current_mid;S13:current_endo;S13:current_mid;S16:current_endo_minus_mid
6,2,521,0.02089747498392929,0.0038554123323430918,0.00723545133057719,0.009806611321009007,3,11,5,51,True,895.1968520115945,0,S05:current_endo;S05:current_mid;S18:current_mid;S10:current_mid;S18:current_endo
3,0,161,0.020896381765640133,0.011013835776249734,0.0071625198959445755,0.002720026093445824,28,11,2,21,True,814.9655521537378,0,S07:change_endo;S04:change_mid;S07:change_mid;S04:change_endo;S17:change_endo_minus_mid
8,0,41,0.020895553586303597,-0.005987761085028282,-0.0021138923428116814,0.012793900158463633,32,11,2,21,True,856.1984168826302,1,S05:current_endo_minus_mid;S08:current_mid;S13:current_endo_minus_mid;S10:current_endo_minus_mid;S11:current_endo_minus_mid
12,2,926,0.02089416129367658,0.003238716398553373,-0.014930436243838182,-0.0027250086512850256,69,11,1,11,False,15932.489937106315,1,S06:current_endo;S09:current_endo;S15:current_endo;S06:current_mid;S18:current_endo
7,2,977,0.02089410887274233,-0.0023231031725103146,-0.004448059143882278,0.014122946556349736,12,11,8,81,True,933.3202064293863,0,S16:current_endo_minus_mid;S13:current_mid;S03:current_mid;S13:current_endo;S05:current_endo
2,2,16,0.020891611368073867,-0.012350927252022737,0.004174584560252239,-0.004366099555798891,20,11,1,11,False,18002.202294206498,0,S05:current_endo;S04:current_endo;S04:current_mid;S05:current_mid;S13:current_endo
9,2,64,0.020891475645735604,-0.004055555333616163,-0.01168528621164129,0.0051506341004781495,43,11,2,21,True,1095.6707155816691,0,S18:change_endo;S10:change_endo_minus_mid;S18:change_mid;S06:change_endo_minus_mid;S04:change_endo_minus_mid
14,2,862,0.020890910608478627,-0.006749445326608945,-0.002805867212947933,0.011335598068921749,13,11,3,31,True,766.7098699120437,1,S18:current_endo;S11:current_mid;S03:current_mid;S03:current_endo;S11:current_endo
10,0,576,0.020886951747535864,-0.002312887491626294,-0.0055755395437807696,-0.012998524712128801,28,11,4,41,False,11251.361341786476,0,S01:current_endo;S01:current_mid;S06:current_endo;S06:current_mid;S04:current_endo
1,2,304,0.020886760510844725,-0.014368183859697837,-0.0006858446750551926,0.005832731976091697,14,11,3,31,False,24648.637756699813,0,S14:current_endo;S18:current_endo;S13:current_endo;S18:current_mid;S15:current_endo
12,1,932,0.020886641495756357,-0.010691819016180505,0.0016901011563814994,-0.008504721323194353,10,11,8,81,True,955.1350512470202,1,S11:current_mid;S12:current_mid;S11:current_endo;S12:current_endo;S14:current_endo
10,1,706,0.020885233841545,0.005346997133961079,0.002703018373132438,0.012835218334451483,13,11,6,61,True,926.9961110846006,0,S10:change_mid;S16:change_endo_minus_mid;S09:change_mid;S01:change_endo_minus_mid;S10:change_endo
8,0,751,0.020884190527574797,-0.003061253698003286,0.0075088016272525215,0.01031413520231899,0,11,3,31,True,854.0821268953326,1,S03:current_mid;S09:current_mid;S09:current_endo;S15:current_endo_minus_mid;S16:current_endo
9,2,365,0.02088193271379165,0.0005265705311858034,0.011605872009441036,0.00874949017316481,50,11,1,11,False,22210.816445575558,0,S05:current_endo;S05:current_mid;S16:current_endo;S15:current_endo;S06:current_endo
6,2,330,0.020881234590632777,0.015008923794918836,0.0015936804376922924,-0.004278630358021649,58,11,2,21,False,8398.714887702254,0,S04:current_endo;S04:current_mid;S06:current_endo;S08:current_endo;S06:current_mid
11,1,72,0.020880391219839103,0.010971753906639844,-0.001591466406803937,0.008317170906395324,9,11,1,11,True,876.7706258655053,0,S15:current_endo_minus_mid;S18:current_mid;S16:current_mid;S04:current_mid;S10:current_mid
7,1,720,0.020877024384488897,0.005682558207571019,-0.012944821762270409,-0.0022496444146474677,1,11,4,41,False,11547.208061983723,0,S01:current_endo;S01:current_mid;S10:current_endo;S14:current_endo;S12:current_endo
0,0,1024,0.020875631741875532,0.004070603771358824,0.009836213049227417,0.006968814921289292,35,11,5,51,True,929.9708601804442,0,S01:change_mid;S01:change_endo;S14:current_mid;S10:current_mid;S07:current_mid
10,0,679,0.020875032919615483,0.0007856168448727715,-0.019789318050291306,0.00030009802445140363,44,11,4,41,True,909.3325015891139,0,S17:current_endo_minus_mid;S05:current_mid;S05:current_endo;S16:current_endo;S05:current_endo_minus_mid
14,1,671,0.02087346365346928,0.0027547602579455575,0.00805820753981364,0.010060495855710082,1,11,6,61,True,926.3066608503146,0,S02:current_endo;S02:current_mid;S04:current_endo_minus_mid;S16:current_mid;S06:current_endo
9,2,463,0.020870342050028783,-0.0030608200282295065,0.0009700654985012929,-0.016839456523297984,29,11,6,61,True,899.2742793197576,1,S04:current_endo_minus_mid;S12:current_endo_minus_mid;S10:current_endo;S10:current_mid;S07:current_endo_minus_mid
14,1,1132,0.020867334897157308,0.0004342421661490819,-0.008099323365976544,0.012333769365031683,18,11,4,41,False,19957.765458823054,0,S01:current_endo;S06:current_endo;S06:current_mid;S01:current_mid;S05:current_endo
3,1,236,0.02086691425192646,-0.0003839105783325961,-0.015072554827897326,-0.005410448845696536,75,11,2,21,False,10257.400034401087,1,S05:current_endo;S14:current_endo;S05:current_mid;S14:current_mid;S02:current_endo
9,1,340,0.020865861586054545,0.010909792845554715,0.002873263931258958,0.007082804809240871,32,11,3,31,True,1015.6238622852335,0,S03:current_mid;S04:current_mid;S03:current_endo;S02:current_mid;S04:current_endo
14,2,886,0.020865107963140252,0.0026792195381168515,0.013178170028139683,-0.005007718396883719,61,11,3,31,True,890.069735568004,0,S04:current_endo_minus_mid;S10:current_endo;S10:current_mid;S14:current_endo_minus_mid;S07:current_endo_minus_mid
14,2,877,0.020864796055921724,-0.001241924854697448,0.018396199090740247,-0.001226672110484028,28,11,1,11,True,888.4409406425467,1,S05:current_endo_minus_mid;S06:current_endo_minus_mid;S03:current_mid;S04:current_mid;S03:current_endo
8,1,513,0.02086461566577238,0.008109685699458946,-0.009058392531630289,-0.0036965374346831477,2,11,6,61,False,13607.37765597785,0,S08:current_endo;S16:current_endo;S07:current_endo;S06:current_endo;S04:current_endo
14,2,871,0.020863746043245382,0.008796606841791186,-0.009832326267889935,0.0022348129335642624,50,11,1,11,True,1183.8417805928773,0,S14:current_mid;S18:change_endo_minus_mid;S18:change_endo;S18:change_mid;S17:change_endo
3,1,29,0.02086223332918482,-0.0009136209822227027,0.011533747348192309,0.008414864998769806,12,11,2,21,True,776.8798016836262,0,S03:current_mid;S17:current_mid;S03:current_endo;S17:current_endo;S13:current_endo_minus_mid
0,0,662,0.020861712355136775,0.0041041204669835085,-0.011850297657295034,0.004907294230858232,15,11,8,81,True,604.0750898608458,0,S11:current_mid;S09:current_mid;S09:current_endo;S11:current_endo;S18:current_mid
11,0,1111,0.020854651852116362,0.0038363916201286175,-0.011407647267757679,0.005610612964230064,20,11,2,21,True,753.0287270870763,0,S17:current_mid;S02:current_endo_minus_mid;S05:current_endo_minus_mid;S08:current_endo_minus_mid;S11:current_endo_minus_mid
8,1,51,0.020853699927113205,0.00470819872566492,-0.007248908487113393,-0.008896592714334892,3,11,8,81,True,978.4168793515203,0,S13:current_mid;S06:change_endo_minus_mid;S13:current_endo;S14:current_endo;S04:change_endo
7,2,482,0.020853296084210188,0.0062375759634385195,0.01126435420164666,-0.003351365919125008,46,11,4,41,True,852.836143234938,0,S08:current_endo;S08:current_mid;S02:change_endo_minus_mid;S07:current_endo_minus_mid;S04:current_endo_minus_mid
4,0,899,0.020851967826291777,9.47435503808405e-05,-0.014369701945012183,0.0063875223308987525,52,11,2,21,True,853.7100726285161,0,S05:current_endo_minus_mid;S12:current_endo_minus_mid;S03:current_endo_minus_mid;S03:current_endo;S06:current_endo
11,0,86,0.020851517620224774,-0.01777932644538291,-0.0014929367770350236,-0.0015792543978068406,1,11,1,11,True,1035.3526039302626,1,S06:current_mid;S07:current_mid;S01:current_mid;S09:current_mid;S01:current_endo
13,0,670,0.020850988557950038,0.007523491023889344,0.00833170723768773,-0.004995790296372964,11,11,8,81,True,926.5685479647317,0,S02:current_mid;S14:current_mid;S14:current_endo;S18:current_mid;S17:change_mid
3,2,184,0.02085096779979952,-0.007277689410974995,0.008566840910484382,0.005006437478340144,40,11,2,21,True,931.1215179167352,0,S07:current_endo_minus_mid;S17:current_mid;S03:current_mid;S17:current_endo;S03:current_endo
9,0,144,0.020850048886773796,0.009201808821135745,-0.00801594569175495,-0.0036322943738831006,40,11,2,21,False,9831.4903233699,0,S13:current_endo;S06:current_endo;S06:current_mid;S15:current_endo;S13:current_mid
9,1,648,0.020849953537461732,0.002972350322425933,0.008085287399628861,-0.009792315815406938,34,11,1,11,True,1137.7536219089636,0,S11:change_endo_minus_mid;S09:change_endo_minus_mid;S04:change_mid;S04:change_endo;S17:change_mid
12,1,465,0.02084716201859519,0.01111301147336242,-0.001249759867323894,-0.008484390677908878,42,11,1,11,True,1203.0322211322982,0,S07:current_endo_minus_mid;S03:current_endo;S03:current_mid;S17:current_mid;S05:current_endo_minus_mid
12,0,34,0.02084623838037046,0.01195348696485876,-0.0019434794155256082,-0.006949271999986092,34,11,1,11,False,23508.641803441973,0,S08:current_endo;S08:current_mid;S16:current_endo;S13:current_endo;S05:current_endo
13,1,885,0.020846086085109135,0.009001451253033066,0.004506171230790559,-0.00733846360128551,1,11,2,21,True,933.5977052708886,0,S12:change_mid;S12:change_endo;S02:change_endo_minus_mid;S11:change_endo;S11:change_mid
2,1,415,0.02084476009519678,0.0027794002581293608,-0.01159467778800438,0.00647068204906304,12,11,8,81,True,1062.744042923825,0,S08:change_endo;S06:current_endo_minus_mid;S08:change_mid;S07:current_endo_minus_mid;S12:current_endo
12,2,1184,0.020841989836930346,0.0017453296899582567,-0.011888094414422656,0.0072085657325494336,51,11,3,31,False,16559.052023495253,0,S16:current_endo;S01:current_endo;S15:current_endo;S01:current_mid;S16:current_mid
2,2,1022,0.020841063957406824,-0.018477270816878364,-0.0003313531772215103,-0.002032439963306948,53,11,1,11,True,796.9218582150384,0,S13:change_endo_minus_mid;S04:change_mid;S04:change_endo;S10:change_mid;S03:current_mid
0,0,1170,0.02083982741549602,0.002429364823333269,0.014807572798169676,-0.003602889793993078,37,11,5,51,True,962.820162029461,0,S13:current_endo_minus_mid;S16:current_endo_minus_mid;S01:current_endo;S01:current_mid;S09:current_endo_minus_mid
10,2,333,0.020836281221339445,0.014030258122594693,0.0028913405426709156,0.003914682556073836,27,11,1,11,True,824.159971954155,0,S14:change_endo;S15:change_endo_minus_mid;S09:change_endo;S16:change_endo_minus_mid;S09:change_mid
7,0,1103,0.020836227260756127,0.012799471210202949,0.0011855978520760881,0.006851158198477091,13,11,5,51,True,1064.7427458953402,0,S17:change_endo_minus_mid;S12:change_endo;S16:change_mid;S07:current_mid;S05:current_endo
4,2,929,0.020835250349827496,-0.011632705207960187,-0.0075876082193112515,0.0016149369225560573,24,11,7,71,False,9541.788537540151,1,S15:current_endo;S16:current_endo;S09:current_endo;S10:current_endo;S08:current_endo
4,1,1068,0.02083072201453814,0.007391660423957536,0.01025826981327131,0.0031807917773092947,45,11,4,41,True,1015.7733550266659,0,S06:current_endo;S06:current_mid;S03:change_endo;S03:current_endo_minus_mid;S06:change_endo
3,2,791,0.020829376696856527,-0.000610761701330737,0.011979189619687526,0.008239425375838267,1,11,5,51,True,848.6455533529968,0,S11:current_endo;S02:current_endo;S05:current_endo_minus_mid;S02:current_mid;S06:current_mid
2,2,449,0.020829156407920525,-0.0053273082019819305,0.0053012934852741216,0.010200554720664471,46,11,4,41,True,961.7827060812727,0,S13:current_endo_minus_mid;S16:current_mid;S01:current_endo;S16:current_endo;S01:current_mid
5,1,47,0.02082400804319787,0.014963898588200675,0.005521097792559119,0.0003390116624380755,28,11,6,61,True,985.411464042089,0,S18:current_endo_minus_mid;S12:current_mid;S03:change_mid;S12:current_endo;S16:current_endo_minus_mid
14,0,68,0.0208236964967666,0.015238449119482368,-0.003611978998376367,0.001973268378907863,45,11,5,51,False,7761.1804596286565,0,S16:current_endo;S14:current_endo;S16:current_mid;S13:current_endo;S14:current_mid
9,0,1178,0.020822679561092038,0.00712663351118432,-0.011411952843381567,-0.002284093206526153,14,11,6,61,False,11876.145329040859,0,S15:current_endo;S16:current_endo;S09:current_endo;S08:current_endo;S07:current_endo
0,0,226,0.02082076709073604,0.004272109565712047,0.008738001912920262,-0.00781065561210373,9,11,8,81,True,840.1099564112583,0,S16:current_endo;S13:current_endo;S16:current_mid;S02:current_mid;S13:current_mid
5,0,1051,0.020820274222374757,0.007225528902988314,-0.006805861010565819,-0.006788884308820625,43,11,3,31,True,884.8962066774375,0,S03:change_endo_minus_mid;S16:current_mid;S12:change_endo_minus_mid;S06:change_endo_minus_mid;S01:current_endo
3,0,767,0.020818761688560963,0.0063527819534640265,0.009681022455214112,0.004784957279882826,82,11,1,11,True,895.3718170292985,0,S04:current_mid;S04:current_endo;S14:current_mid;S18:change_endo_minus_mid;S17:change_endo
10,0,351,0.020818367080439427,-0.004898794370855194,-0.007260926219571411,0.008658646490012821,2,11,4,41,True,1009.7304923995861,0,S03:current_endo_minus_mid;S18:change_mid;S18:change_endo;S16:change_endo_minus_mid;S13:current_endo_minus_mid
11,0,1090,0.02081773476330194,-0.004304073594524134,0.0015432134740020556,-0.01497044769477575,10,11,8,81,True,768.6400830461674,1,S13:current_mid;S13:current_endo;S18:current_mid;S16:current_endo_minus_mid;S12:current_endo
11,1,255,0.020816269026531043,0.0007069352781395231,0.014851495482213506,0.005257838266178015,32,11,6,61,True,1102.8165215704594,0,S15:current_mid;S05:current_endo_minus_mid;S07:current_endo;S03:current_endo;S15:current_endo
9,2,360,0.020813716511034974,0.004069602253261694,-0.009290766375393932,-0.007453347882379348,32,11,1,11,True,842.4328412272829,1,S02:current_mid;S02:current_endo;S13:current_endo;S13:current_mid;S18:current_mid
1,1,989,0.02081267025442527,-0.009390691494824514,0.008669332649151497,0.002752646110449257,64,11,2,21,True,936.3072537623356,0,S07:current_endo_minus_mid;S04:current_endo_minus_mid;S04:current_mid;S02:current_mid;S02:change_mid
2,2,688,0.02081144335543939,-0.0019390485497986418,-0.005371659646419688,0.013500735159221058,7,11,1,11,True,929.9704670995469,0,S12:current_mid;S11:current_mid;S11:current_endo;S06:current_endo_minus_mid;S12:current_endo
11,0,777,0.020810863848933405,-0.0009593346104273381,0.003960434675197617,0.01589109456330845,28,11,1,11,True,794.2545503945814,1,S04:current_mid;S06:current_endo;S06:current_mid;S04:current_endo;S11:current_mid
2,2,883,0.020809497167264494,0.0028824853750351346,-0.011255532864125358,-0.006671478928104002,13,11,1,11,True,755.927202740176,0,S07:current_mid;S07:current_endo;S09:current_mid;S14:current_mid;S09:current_endo
4,2,1198,0.020808945942643212,3.725835691718838e-06,-0.007914790409773227,0.012890429697178267,0,11,8,81,True,885.0719308654125,0,S10:change_mid;S10:change_endo;S15:current_mid;S15:current_endo;S16:change_mid
7,0,99,0.02080754378807691,0.0005200321584633986,-0.010088297548796582,-0.01019921408081693,7,11,4,41,True,828.11505998379,0,S06:current_endo;S06:current_mid;S12:current_endo_minus_mid;S16:current_endo_minus_mid;S16:current_endo
3,1,1067,0.020807149887895768,-0.0006664467118482317,0.013726092981479723,-0.006414610194567814,51,11,4,41,True,980.003920983208,0,S18:change_endo_minus_mid;S18:change_mid;S18:change_endo;S17:change_mid;S17:change_endo
6,1,442,0.020802549938214357,-0.004709989393429351,-0.006241777639898402,-0.009850782904886602,53,11,4,41,True,985.4465842181346,0,S18:current_mid;S06:current_endo_minus_mid;S18:current_endo;S09:current_endo_minus_mid;S12:current_endo_minus_mid
1,1,328,0.020801796234716667,0.003022254969030655,0.005296582384517642,-0.01248295888116837,11,11,6,61,True,672.7612942897005,0,S15:current_endo_minus_mid;S16:current_endo;S17:current_mid;S08:current_mid;S14:current_mid
3,1,564,0.020801029982372505,-0.00685135356082568,0.006137721387210723,0.0078119550343361014,54,11,4,41,False,8268.869858624541,0,S01:current_endo;S01:current_mid;S15:current_endo;S06:current_endo;S05:current_endo
2,0,498,0.020800810780937134,0.002862149607917911,0.0049715641598086155,0.012967097013210607,10,11,2,21,True,660.7872671002973,0,S13:change_endo_minus_mid;S05:change_mid;S16:change_mid;S16:change_endo;S05:change_endo
12,2,872,0.020800737632402134,-0.0020263180799168336,0.01809525559421187,0.0006791639582734321,52,11,2,21,True,1041.9833507629469,0,S05:change_endo;S17:current_endo_minus_mid;S05:change_mid;S14:current_endo_minus_mid;S02:current_mid
13,1,68,0.020798969420725705,-0.00013297810573411183,-0.004041770710137969,0.016624220604853624,41,11,1,11,False,11415.523518830603,0,S05:current_endo;S01:current_endo;S05:current_mid;S01:current_mid;S06:current_endo
2,0,716,0.02079703691473704,-0.0015708052924472535,0.008522430688674816,-0.010703800933614973,28,11,1,11,True,922.3860132645854,0,S01:change_mid;S01:change_endo;S13:change_endo_minus_mid;S04:change_endo_minus_mid;S03:change_mid
