ensemble,importance_scope,component,item,display_item,auc_drop,ap_drop,rank_auc,rank_ap,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_time_to_peak_norm_circular_std,rdst::scalar::cur_var__endo_time_to_peak_norm_circular_std,-0.0005398984990820921,-0.00043107157310878774,271,261,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_time_to_peak_norm_circular_std,rdst::scalar::d_var__endo_time_to_peak_norm_circular_std,-0.00021595939963281463,-0.00011533386668044487,170,219,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,rdst::scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,0.0010797969981644062,-0.005646671997455055,38,401,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,rdst::scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,-0.00032393909944927746,-0.0006449780558783202,216,292,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,rdst::scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,-0.0007558578987150177,-0.000567676185548982,319,278,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,rdst::scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,-0.00043191879926562926,-0.0003412306690597222,242,249,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_post_systolic_fraction,rdst::scalar::cur_var__endo_post_systolic_fraction,-0.0006478781988985549,-0.0003513657825139349,299,250,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_post_systolic_fraction,rdst::scalar::d_var__endo_post_systolic_fraction,-0.0007558578987150177,-0.0008936716634881936,319,335,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_curve_dispersion_rms,rdst::scalar::cur_var__endo_curve_dispersion_rms,-0.00021595939963292565,-2.9370910222370483e-05,197,203,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_curve_dispersion_rms,rdst::scalar::d_var__endo_curve_dispersion_rms,0.0,-0.000396970201117508,116,255,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_curve_pairwise_rmse,rdst::scalar::cur_var__endo_curve_pairwise_rmse,0.0,4.0657684067857414e-05,116,189,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_curve_pairwise_rmse,rdst::scalar::d_var__endo_curve_pairwise_rmse,0.0,-0.0004387256373526438,116,263,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_curve_integrated_robust_mad,rdst::scalar::cur_var__endo_curve_integrated_robust_mad,-0.0004319187992657403,-0.005385731003763439,258,399,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_curve_integrated_robust_mad,rdst::scalar::d_var__endo_curve_integrated_robust_mad,-0.0006478781988985549,0.0004698637529458871,299,146,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_shape_dispersion_rms,rdst::scalar::cur_var__endo_shape_dispersion_rms,-0.00021595939963281463,-8.259245150527006e-05,170,215,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_shape_dispersion_rms,rdst::scalar::d_var__endo_shape_dispersion_rms,0.00010797969981646283,0.002284681245805109,98,53,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_shape_pairwise_rmse,rdst::scalar::cur_var__endo_shape_pairwise_rmse,0.0,0.0,116,199,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_shape_pairwise_rmse,rdst::scalar::d_var__endo_shape_pairwise_rmse,0.00021595939963292565,0.0023964516608342423,78,49,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_shape_incoherence,rdst::scalar::cur_var__endo_shape_incoherence,-0.00032393909944927746,-0.00033828018806619786,216,248,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_shape_incoherence,rdst::scalar::d_var__endo_shape_incoherence,-0.00010797969981646283,-0.00048517964161026716,154,267,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_within_view_peak_robust_sd_mean,rdst::scalar::cur_var__endo_within_view_peak_robust_sd_mean,-0.0005398984990820921,-0.010950446355615373,271,430,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_within_view_peak_robust_sd_mean,rdst::scalar::d_var__endo_within_view_peak_robust_sd_mean,-0.00021595939963281463,-0.00011533386668044487,170,219,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_within_ring_peak_robust_sd_mean,rdst::scalar::cur_var__endo_within_ring_peak_robust_sd_mean,-0.0008638375985314806,-0.0007682345655260492,336,319,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_within_ring_peak_robust_sd_mean,rdst::scalar::d_var__endo_within_ring_peak_robust_sd_mean,-0.0005398984990822031,-0.0007859967030015014,294,323,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_spatial_peak_graph_roughness,rdst::scalar::cur_var__endo_spatial_peak_graph_roughness,-0.00032393909944927746,-0.0002814356854629607,216,244,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_spatial_peak_graph_roughness,rdst::scalar::d_var__endo_spatial_peak_graph_roughness,-0.00032393909944927746,-0.000624458585745169,216,287,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_spatial_timing_graph_roughness,rdst::scalar::cur_var__endo_spatial_timing_graph_roughness,-0.00043191879926562926,0.003717202082692994,242,28,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_spatial_timing_graph_roughness,rdst::scalar::d_var__endo_spatial_timing_graph_roughness,0.00010797969981646283,0.0005787398392186893,98,134,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_impaired_segment_fraction_lt15,rdst::scalar::cur_var__endo_impaired_segment_fraction_lt15,0.0004319187992657403,0.001354325205878193,63,90,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_impaired_segment_fraction_lt15,rdst::scalar::d_var__endo_impaired_segment_fraction_lt15,-0.00021595939963292565,-0.0004935095621756425,197,269,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_apical_basal_peak_gradient,rdst::scalar::cur_var__endo_apical_basal_peak_gradient,-0.00021595939963281463,-0.0006141753446474718,170,284,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_apical_basal_peak_gradient,rdst::scalar::d_var__endo_apical_basal_peak_gradient,-0.0004319187992657403,-0.0007231657811718195,258,307,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_peak_abs_robust_sd,rdst::scalar::cur_var__mid_peak_abs_robust_sd,0.0008638375985315916,-0.006713687484812492,45,407,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_peak_abs_robust_sd,rdst::scalar::d_var__mid_peak_abs_robust_sd,0.0,-5.189955430179305e-05,116,208,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_peak_abs_cv,rdst::scalar::cur_var__mid_peak_abs_cv,-0.00032393909944927746,-0.0006250229301615895,216,288,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_peak_abs_cv,rdst::scalar::d_var__mid_peak_abs_cv,-0.0005398984990822031,-0.0007733937715584394,294,320,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_time_to_peak_norm_circular_std,rdst::scalar::cur_var__mid_time_to_peak_norm_circular_std,-0.0006478781988985549,-0.00037889198445911765,299,254,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_time_to_peak_norm_circular_std,rdst::scalar::d_var__mid_time_to_peak_norm_circular_std,0.00010797969981646283,0.0001434683904300016,98,179,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_vendor_peak_systolic_abs_robust_sd,rdst::scalar::cur_var__mid_vendor_peak_systolic_abs_robust_sd,0.00021595939963292565,-0.0068527081726869055,78,409,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_vendor_peak_systolic_abs_robust_sd,rdst::scalar::d_var__mid_vendor_peak_systolic_abs_robust_sd,0.00010797969981646283,0.0013890789110069246,98,89,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_vendor_time_to_peak_norm_circular_std,rdst::scalar::cur_var__mid_vendor_time_to_peak_norm_circular_std,-0.00043191879926562926,-0.0002683256981790838,242,240,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_vendor_time_to_peak_norm_circular_std,rdst::scalar::d_var__mid_vendor_time_to_peak_norm_circular_std,0.00010797969981646283,0.00012729639263137082,98,180,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_post_systolic_fraction,rdst::scalar::cur_var__mid_post_systolic_fraction,-0.0005398984990820921,-4.799391714133128e-05,271,207,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_post_systolic_fraction,rdst::scalar::d_var__mid_post_systolic_fraction,-0.0004319187992657403,-0.0007107844725505186,258,304,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_curve_dispersion_rms,rdst::scalar::cur_var__mid_curve_dispersion_rms,-0.00021595939963281463,-0.00012134934062230096,170,222,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_curve_dispersion_rms,rdst::scalar::d_var__mid_curve_dispersion_rms,-0.00010797969981646283,-0.000521201076561062,154,272,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_curve_pairwise_rmse,rdst::scalar::cur_var__mid_curve_pairwise_rmse,-0.00043191879926562926,-0.00020066177235195104,242,231,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_curve_pairwise_rmse,rdst::scalar::d_var__mid_curve_pairwise_rmse,-0.00010797969981646283,4.361073147512995e-05,154,188,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_curve_integrated_robust_mad,rdst::scalar::cur_var__mid_curve_integrated_robust_mad,0.00021595939963292565,-0.007077539955816781,78,412,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_curve_integrated_robust_mad,rdst::scalar::d_var__mid_curve_integrated_robust_mad,-0.00021595939963292565,-0.0005531191885631004,197,277,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_shape_dispersion_rms,rdst::scalar::cur_var__mid_shape_dispersion_rms,-0.00021595939963292565,-0.0006613894472153881,197,295,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_shape_dispersion_rms,rdst::scalar::d_var__mid_shape_dispersion_rms,-0.0006478781988985549,-0.0007523816532449823,299,314,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_shape_pairwise_rmse,rdst::scalar::cur_var__mid_shape_pairwise_rmse,0.0,6.897847525833001e-06,116,195,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_shape_pairwise_rmse,rdst::scalar::d_var__mid_shape_pairwise_rmse,-0.0006478781988985549,-0.0011181617762809348,299,355,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_shape_incoherence,rdst::scalar::cur_var__mid_shape_incoherence,-0.00032393909944927746,-0.0003286695560680841,216,247,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_shape_incoherence,rdst::scalar::d_var__mid_shape_incoherence,0.00010797969981646283,0.0001918838816094559,98,175,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_within_view_peak_robust_sd_mean,rdst::scalar::cur_var__mid_within_view_peak_robust_sd_mean,-0.0008638375985313695,-0.008999818824571293,333,419,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_within_view_peak_robust_sd_mean,rdst::scalar::d_var__mid_within_view_peak_robust_sd_mean,-0.00032393909944927746,-0.00023772421920376097,216,238,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_within_ring_peak_robust_sd_mean,rdst::scalar::cur_var__mid_within_ring_peak_robust_sd_mean,-0.0007558578987150177,-0.0009246669603444335,319,340,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_within_ring_peak_robust_sd_mean,rdst::scalar::d_var__mid_within_ring_peak_robust_sd_mean,-0.0004319187992657403,-0.0002728622653308532,258,241,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_spatial_peak_graph_roughness,rdst::scalar::cur_var__mid_spatial_peak_graph_roughness,-0.0005398984990820921,-0.0007948639055910811,271,324,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_spatial_peak_graph_roughness,rdst::scalar::d_var__mid_spatial_peak_graph_roughness,-0.0003239390994493885,-7.512298543460583e-05,240,214,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_spatial_timing_graph_roughness,rdst::scalar::cur_var__mid_spatial_timing_graph_roughness,-0.00021595939963292565,0.0033247646991754753,197,30,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_spatial_timing_graph_roughness,rdst::scalar::d_var__mid_spatial_timing_graph_roughness,-0.00032393909944916643,-0.00016330045826390416,210,227,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_impaired_segment_fraction_lt15,rdst::scalar::cur_var__mid_impaired_segment_fraction_lt15,-0.0004319187992657403,0.0004060805635653919,258,152,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_impaired_segment_fraction_lt15,rdst::scalar::d_var__mid_impaired_segment_fraction_lt15,-0.0004319187992657403,-0.0010327304840638263,258,348,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__mid_apical_basal_peak_gradient,rdst::scalar::cur_var__mid_apical_basal_peak_gradient,-0.00021595939963281463,-0.0006092093950313959,170,282,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__mid_apical_basal_peak_gradient,rdst::scalar::d_var__mid_apical_basal_peak_gradient,-0.00021595939963281463,-0.0006332877497294831,170,290,,,,
CNN + MOMENT + RDST,joint_across_components,all three,history_visits,joint_scalar::history_visits,-0.0007558578987150177,-0.00037276055920998363,319,253,,,,
CNN + MOMENT + RDST,joint_across_components,all three,days_since_first,joint_scalar::days_since_first,-0.0016196954972464983,-0.00024061452691720442,400,239,,,,
CNN + MOMENT + RDST,joint_across_components,all three,days_since_previous,joint_scalar::days_since_previous,-0.004751106791923032,-0.003525101268255393,435,383,,,,
CNN + MOMENT + RDST,joint_across_components,all three,has_previous_visit,joint_scalar::has_previous_visit,-0.00021595939963281463,-8.6168340432069e-05,170,216,,,,
CNN + MOMENT + RDST,joint_across_components,all three,current_mid_gls,joint_scalar::current_mid_gls,0.0006478781988986659,0.004568145730642126,51,21,-0.006136682253015121,0.00736079659822858,-0.0027319184700046765,0.01722551943766155
CNN + MOMENT + RDST,joint_across_components,all three,current_endo_gls,joint_scalar::current_endo_gls,-0.00021595939963281463,0.004341957493770365,170,23,-0.006083715019178035,0.004899957320537545,-0.005258968209420766,0.01773361789478662
CNN + MOMENT + RDST,joint_across_components,all three,current_ef,joint_scalar::current_ef,-0.0005398984990820921,0.0007705635521432774,271,122,,,,
CNN + MOMENT + RDST,joint_across_components,all three,first_mid_gls,joint_scalar::first_mid_gls,0.005506964690638272,0.013091340754518288,9,8,-0.002369838060886559,0.01228790287613821,0.002210390220308588,0.03127692452188435
CNN + MOMENT + RDST,joint_across_components,all three,first_endo_gls,joint_scalar::first_endo_gls,0.0045351473922903285,0.011192969559285448,13,9,-0.0023282179622585693,0.012756413232633787,0.0012074638616603795,0.031101132801237545
CNN + MOMENT + RDST,joint_across_components,all three,first_ef,joint_scalar::first_ef,-0.0021595939963287014,-0.011844781094648982,419,436,,,,
CNN + MOMENT + RDST,joint_across_components,all three,current_mid_decline_from_first,joint_scalar::current_mid_decline_from_first,0.003671309793758848,-0.0019040567440459788,18,376,-0.0018743921781886246,0.009167544345897885,-0.020396406244933073,0.024244757979988815
CNN + MOMENT + RDST,joint_across_components,all three,current_endo_decline_from_first,joint_scalar::current_endo_decline_from_first,0.004103228593024588,-0.003777720469363033,15,388,-0.0013896702716480914,0.010019338094806853,-0.02077571702386366,0.022922652870845925
CNN + MOMENT + RDST,joint_across_components,all three,current_ef_decline_from_first,joint_scalar::current_ef_decline_from_first,-0.0008638375985314806,0.0007322253889369135,336,124,,,,
CNN + MOMENT + RDST,joint_across_components,all three,last_mid_relative_change,joint_scalar::last_mid_relative_change,0.0022675736961451642,-0.003800993412021725,27,389,,,,
CNN + MOMENT + RDST,joint_across_components,all three,last_endo_relative_change,joint_scalar::last_endo_relative_change,0.001835654896879313,-0.005333054929865744,29,398,,,,
CNN + MOMENT + RDST,joint_across_components,all three,last_ef_relative_change,joint_scalar::last_ef_relative_change,-0.0007558578987150177,-0.0035839672100938524,319,385,,,,
CNN + MOMENT + RDST,joint_across_components,all three,mid_decline_slope_per_100d,joint_scalar::mid_decline_slope_per_100d,0.00021595939963281463,-0.0049105286209191745,97,396,,,,
CNN + MOMENT + RDST,joint_across_components,all three,endo_decline_slope_per_100d,joint_scalar::endo_decline_slope_per_100d,0.00021595939963292565,-0.005657232356088726,78,402,,,,
CNN + MOMENT + RDST,joint_across_components,all three,ef_decline_slope_per_100d,joint_scalar::ef_decline_slope_per_100d,-0.0034553503941259223,-0.00973864972140287,433,425,,,,
CNN + MOMENT + RDST,joint_across_components,all three,current_endo_mid_gap,joint_scalar::current_endo_mid_gap,-0.0025915127955944417,0.0005240368901969217,426,136,,,,
CNN + MOMENT + RDST,joint_across_components,all three,last_endo_mid_gap_change,joint_scalar::last_endo_mid_gap_change,0.0003239390994493885,0.005157341496874357,67,15,-0.002917135690494649,0.003349182831079303,-0.0013288004265992386,0.018375906483196078
CNN + MOMENT + RDST,joint_across_components,all three,current_mid_decline_from_roll2,joint_scalar::current_mid_decline_from_roll2,0.003023431594860182,-0.004879380052087712,20,395,-0.0011990614707266644,0.007174403689676029,-0.022358951002323293,0.01873806759945315
CNN + MOMENT + RDST,joint_across_components,all three,current_endo_decline_from_roll2,joint_scalar::current_endo_decline_from_roll2,0.0006478781988986659,-0.006266962120680342,51,405,,,,
CNN + MOMENT + RDST,joint_across_components,all three,current_ef_decline_from_roll2,joint_scalar::current_ef_decline_from_roll2,-0.0012957563977971098,-0.005525925332586168,374,400,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_peak_abs_robust_sd,joint_scalar::cur_var__endo_peak_abs_robust_sd,0.0007558578987150177,-0.00683336324954692,48,408,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_peak_abs_robust_sd,joint_scalar::d_var__endo_peak_abs_robust_sd,-0.0017276751970629611,-0.011532942670885116,404,434,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_peak_abs_cv,joint_scalar::cur_var__endo_peak_abs_cv,0.0006478781988986659,0.0007120549411192556,51,125,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_peak_abs_cv,joint_scalar::d_var__endo_peak_abs_cv,-0.0019436345966957758,-0.000961898374568948,411,344,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_time_to_peak_norm_circular_std,joint_scalar::cur_var__endo_time_to_peak_norm_circular_std,-0.00021595939963292565,-0.0008642605328247344,197,334,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_time_to_peak_norm_circular_std,joint_scalar::d_var__endo_time_to_peak_norm_circular_std,-0.0020516142965121276,0.0005719845327711304,416,135,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_vendor_peak_systolic_abs_robust_sd,joint_scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,0.004751106791923143,-0.002498382518618447,12,381,-0.0023470018803235042,0.011544298013290204,-0.02111760870622348,0.022436885113776086
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_vendor_peak_systolic_abs_robust_sd,joint_scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,-0.0014037360976135727,-0.0016111973102321264,384,365,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_vendor_time_to_peak_norm_circular_std,joint_scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,-0.0007558578987150177,-0.01144020358749015,319,433,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_vendor_time_to_peak_norm_circular_std,joint_scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,-0.0010797969981642952,0.0008762050705915514,356,118,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_post_systolic_fraction,joint_scalar::cur_var__endo_post_systolic_fraction,-0.0010797969981642952,-0.000370219234184177,356,252,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_post_systolic_fraction,joint_scalar::d_var__endo_post_systolic_fraction,-0.0014037360976135727,0.00021296228157596797,384,173,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_curve_dispersion_rms,joint_scalar::cur_var__endo_curve_dispersion_rms,-0.0005398984990820921,0.00042640348582151377,271,147,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_curve_dispersion_rms,joint_scalar::d_var__endo_curve_dispersion_rms,-0.0005398984990820921,-0.0006145564056312947,271,285,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_curve_pairwise_rmse,joint_scalar::cur_var__endo_curve_pairwise_rmse,-0.0001079796998163518,0.002063982123891528,140,62,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_curve_pairwise_rmse,joint_scalar::d_var__endo_curve_pairwise_rmse,-0.0007558578987150177,0.00035863269945279885,319,159,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_curve_integrated_robust_mad,joint_scalar::cur_var__endo_curve_integrated_robust_mad,0.001835654896879424,-0.006935282961029576,28,410,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_curve_integrated_robust_mad,joint_scalar::d_var__endo_curve_integrated_robust_mad,-0.0016196954972463873,-0.00022717966807506151,397,237,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_shape_dispersion_rms,joint_scalar::cur_var__endo_shape_dispersion_rms,-0.0014037360976135727,-0.0018842005839963538,384,374,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_shape_dispersion_rms,joint_scalar::d_var__endo_shape_dispersion_rms,0.00010797969981646283,0.0030301528944408074,98,37,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_shape_pairwise_rmse,joint_scalar::cur_var__endo_shape_pairwise_rmse,-0.0008638375985314806,0.0012643001857200464,336,95,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_shape_pairwise_rmse,joint_scalar::d_var__endo_shape_pairwise_rmse,-0.00032393909944927746,0.005092489022235025,216,16,-0.004972023836601042,0.003881934968607034,-0.003747784962253649,0.02442216749547844
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_shape_incoherence,joint_scalar::cur_var__endo_shape_incoherence,-0.0012957563977972208,-0.0006874812717349577,380,302,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_shape_incoherence,joint_scalar::d_var__endo_shape_incoherence,-0.00021595939963281463,0.0017547538733395651,170,75,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_within_view_peak_robust_sd_mean,joint_scalar::cur_var__endo_within_view_peak_robust_sd_mean,-0.00021595939963281463,-6.825878598815116e-05,170,212,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_within_view_peak_robust_sd_mean,joint_scalar::d_var__endo_within_view_peak_robust_sd_mean,-0.0010797969981642952,0.0004149652019621586,356,150,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_within_ring_peak_robust_sd_mean,joint_scalar::cur_var__endo_within_ring_peak_robust_sd_mean,0.0005398984990822031,0.0032059618132174728,58,33,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_within_ring_peak_robust_sd_mean,joint_scalar::d_var__endo_within_ring_peak_robust_sd_mean,-0.001187776697980647,-0.010996797194890828,367,431,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_spatial_peak_graph_roughness,joint_scalar::cur_var__endo_spatial_peak_graph_roughness,-0.002483533095777979,-0.00022370727841930504,424,236,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_spatial_peak_graph_roughness,joint_scalar::d_var__endo_spatial_peak_graph_roughness,-0.00043191879926562926,0.0006020141060683604,242,133,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_spatial_timing_graph_roughness,joint_scalar::cur_var__endo_spatial_timing_graph_roughness,-0.0033473706943094594,0.0003360109222840246,432,161,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_spatial_timing_graph_roughness,joint_scalar::d_var__endo_spatial_timing_graph_roughness,-0.0007558578987150177,-0.006707819959872685,319,406,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_impaired_segment_fraction_lt15,joint_scalar::cur_var__endo_impaired_segment_fraction_lt15,0.002483533095777979,0.006186035828558201,26,14,-0.0024513391643251974,0.00705950559726279,-0.0004283498573782421,0.01619675315130604
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_impaired_segment_fraction_lt15,joint_scalar::d_var__endo_impaired_segment_fraction_lt15,-0.001187776697980758,-0.0011114581194712203,371,352,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__endo_apical_basal_peak_gradient,joint_scalar::cur_var__endo_apical_basal_peak_gradient,-0.0014037360976135727,-0.012029458957486028,384,437,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__endo_apical_basal_peak_gradient,joint_scalar::d_var__endo_apical_basal_peak_gradient,-0.001187776697980758,-0.001849910980855296,371,372,,,,
